Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	DOP	lat	long	distance (m)	X_Act	Y_Act	% HeadDown	Activity	SMA	Diffxy	Meanxy	Varxy	logx	logy	logdiffxy	logmeanxy	logvarxy	logdistance	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123
Mimosa	383	505019	11/18/2015	11:55	0.6320	0.3680	0.0000	17	1524	2.4	35.9434047	-97.2804161	8.08	38	52	53.3	G	90	-14	45	98	1.6	1.7	1.1	1.7	2.0	0.9	25.3	32.9	30.1	34.0	62.2	8.1	21.9	40.1	22.0	45.9
Mimosa	383	505019	11/18/2015	12:00	0.5508	0.4492	0.0000	22	1524	3	35.9436172	-97.2803142	25.35	34	79	74.7	G	113	-45	57	1012.5	1.5	1.9	1.7	1.8	3.0	1.4	8.7	21.4	24.1	36.8	39.6	25.3	29.6	38.0	33.4	47.4
Mimosa	383	505019	11/18/2015	12:05	0.6756	0.3244	0.0000	16	1524	2.4	35.9436617	-97.280235	8.68	12	38	91.3	GM	50	-26	25	338	1.1	1.6	1.4	1.4	2.5	0.9	28.1	30.9	40.7	30.9	67.4	8.7	32.9	36.0	34.0	42.1
Mimosa	383	505019	11/18/2015	12:10	0.5350	0.4650	0.0000	23	1524	3.4	35.9436539	-97.2805475	28.15	11	38	82	GM	49	-27	25	364.5	1.0	1.6	1.4	1.4	2.6	1.4	2.8	35.7	54.0	39.3	57.8	28.1	21.4	30.1	36.8	62.2
Mimosa	383	505019	11/18/2015	12:15	0.6584	0.3416	0.0000	18	1524	3.6	35.9436547	-97.2805781	2.76	72	82	71.3	GM	154	-10	77	50	1.9	1.9	1.0	1.9	1.7	0.4	36.5	54.6	57.0	55.1	66.7	2.8	30.9	24.1	30.9	39.6
Mimosa	383	505019	11/18/2015	12:20	0.7974	0.2026	0.0000	9	1524	2.3	35.9433419	-97.280455	36.50	34	38	82.7	G	72	-4	36	8	1.5	1.6	0.6	1.6	0.9	1.6	18.6	24.7	17.1	30.2	43.9	36.5	35.7	40.7	39.3	67.4
Mimosa	383	505019	11/18/2015	12:26	0.9296	0.0704	0.0000	3	1524	2	35.943175	-97.2804511	18.56	14	14	94.7	G	28	0	14	0	1.1	1.1	#NUM!	1.1	#NUM!	1.3	11.6	2.3	5.2	25.4	32.0	18.6	54.6	54.0	55.1	57.8
Mimosa	383	505019	11/18/2015	12:30	0.9464	0.0536	0.0000	3	1524	3.8	35.9431419	-97.2805736	11.63	0	0	100	G	0	0	0	0	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	1.1	13.8	8.1	63.6	20.4	79.7	11.6	24.7	57.0	30.2	66.7
Mimosa	383	505019	11/18/2015	12:35	0.9522	0.0478	0.0000	2	1524	2	35.9431894	-97.2804325	13.76	16	4	97.3	G	20	12	10	72	1.2	0.6	1.1	1.0	1.9	1.1	6.6	61.1	41.6	66.0	110.7	13.8	2.3	17.1	25.4	43.9
Mimosa	383	505019	11/18/2015	12:40	0.5634	0.4366	0.0000	22	1524	2.7	35.9431894	-97.2805061	6.63	12	3	98.7	G	15	9	8	40.5	1.1	0.5	1.0	0.9	1.6	0.8	59.3	45.2	30.1	104.1	149.0	6.6	8.1	5.2	20.4	32.0
Mimosa	383	505019	11/18/2015	12:45	0.5484	0.4516	0.0000	22	1524	17	35.9437106	-97.2806475	59.34	32	27	64.7	G	59	5	30	12.5	1.5	1.4	0.7	1.5	1.1	1.8	44.8	33.3	38.6	89.7	123.4	59.3	61.1	63.6	66.0	79.7
Mimosa	383	505019	11/18/2015	12:50	0.7838	0.2162	0.0000	11	1524	2.9	35.9435178	-97.2802108	44.78	44	49	85.3	GM	93	-5	47	12.5	1.6	1.7	0.7	1.7	1.1	1.7	44.9	11.3	38.4	78.7	114.1	44.8	45.2	41.6	104.1	110.7
Mimosa	406	505058	11/18/2015	10:37	0.2998	0.7002	0.0000	34	118	3.6	35.9434136	-97.2806928	28.68	117	100	14.7	RS	217	17	109	144.5	2.1	2.0	1.2	2.0	2.2	1.5	33.8	41.6	36.2	69.2	77.1	44.9	33.3	30.1	89.7	149.0
Mimosa	406	505058	11/18/2015	10:41	0.4538	0.5462	0.0000	28	118	4.3	35.94348	-97.2803269	33.76	61	129	52.7	GM	190	-68	95	2312	1.8	2.1	1.8	2.0	3.4	1.5	35.4	27.5	40.3	43.4	65.8	33.8	11.3	38.6	78.7	123.4
Mimosa	406	505058	11/18/2015	10:45	0.4932	0.5068	0.0000	26	118	3.7	35.9437594	-97.2805153	35.40	120	69	80.7	GM	189	51	95	1300.5	2.1	1.8	1.7	2.0	3.1	1.5	8.0	19.9	15.3	30.4	65.6	35.4	41.6	38.4	69.2	114.1
Mimosa	406	505058	11/18/2015	10:50	0.6662	0.3338	0.0000	18	118	4.2	35.9436919	-97.2804847	7.99	36	125	73.3	GM	161	-89	81	3960.5	1.6	2.1	1.9	1.9	3.6	0.9	22.4	15.4	49.2	57.6	111.8	8.0	27.5	36.2	43.4	77.1
Mimosa	406	505058	11/18/2015	10:55	0.6678	0.3322	0.0000	17	118	4	35.9438428	-97.2803194	22.43	49	169	84.7	GM	218	-120	109	7200	1.7	2.2	2.1	2.0	3.9	1.4	35.2	64.3	62.1	89.4	97.7	22.4	19.9	40.3	30.4	65.8
Mimosa	406	505058	11/18/2015	11:01	0.6208	0.3792	0.0000	19	118	4.3	35.9436803	-97.2806547	35.18	239	77	85.3	GM	316	162	158	13122	2.4	1.9	2.2	2.2	4.1	1.5	54.2	47.9	32.1	62.5	78.3	35.2	15.4	15.3	57.6	65.6
Mimosa	406	505058	11/18/2015	11:06	0.9438	0.0562	0.0000	3	118	3.6	35.943265	-97.28034	54.18	23	134	72	GM	157	-111	79	6160.5	1.4	2.1	2.0	1.9	3.8	1.7	8.3	22.6	53.2	24.1	68.0	54.2	64.3	49.2	89.4	111.8
Mimosa	406	505058	11/18/2015	11:10	0.8366	0.1634	0.0000	8	118	3.6	35.9432914	-97.2804267	8.34	87	128	100	G	215	-41	108	840.5	1.9	2.1	1.6	2.0	2.9	0.9	15.8	52.7	23.6	59.7	92.8	8.3	47.9	62.1	62.5	97.7
Mimosa	406	505058	11/18/2015	11:15	0.5902	0.4098	0.0000	21	118	3.2	35.9434186	-97.2805042	15.77	169	32	95.3	G	201	137	101	9384.5	2.2	1.5	2.1	2.0	4.0	1.2	43.9	24.6	26.6	77.0	92.3	15.8	22.6	32.1	24.1	78.3
Mimosa	406	505058	11/18/2015	11:20	0.6398	0.3602	0.0000	18	118	3.1	35.9437306	-97.2802053	43.90	3	157	90.7	GM	160	-154	80	11858	0.5	2.2	2.2	1.9	4.1	1.6	33.1	48.4	43.7	48.4	54.3	43.9	52.7	53.2	59.7	68.0
Mimosa	406	505058	11/18/2015	11:25	0.8996	0.1004	0.0000	5	118	2.5	35.9434333	-97.2802311	33.14	9	42	95.3	GM	51	-33	26	544.5	1.0	1.6	1.5	1.4	2.7	1.5	15.3	11.1	16.6	21.2	31.6	33.1	24.6	23.6	77.0	92.8
Mimosa	406	505058	11/18/2015	11:30	0.9196	0.0804	0.0000	4	118	2.4	35.9432967	-97.2802506	15.29	177	28	92.7	G	205	149	103	11100.5	2.2	1.4	2.2	2.0	4.0	1.2	5.9	5.7	8.9	16.3	28.8	15.3	48.4	26.6	48.4	92.3
Mimosa	406	505058	11/18/2015	11:35	0.9128	0.0872	0.0000	4	118	2.5	35.9433428	-97.2802825	5.88	139	6	99.3	G	145	133	73	8844.5	2.1	0.8	2.1	1.9	3.9	0.8	10.5	12.6	15.5	23.0	34.5	5.9	11.1	43.7	21.2	54.3
Mimosa	406	505058	11/18/2015	11:40	0.9250	0.0750	0.0000	4	118	6.3	35.9432881	-97.2801881	10.45	162	3	100	G	165	159	83	12640.5	2.2	0.5	2.2	1.9	4.1	1.0	12.5	6.4	9.0	24.0	27.6	10.5	5.7	16.6	16.3	31.6
Mimosa	406	505058	11/18/2015	11:45	0.9756	0.0244	0.0000	1	118	6	35.9432317	-97.2803083	12.51	89	135	98.7	G	224	-46	112	1058	1.9	2.1	1.7	2.0	3.0	1.1	11.5	9.2	30.4	15.1	47.5	12.5	12.6	8.9	23.0	28.8
Mimosa	406	505058	11/18/2015	11:50	0.9386	0.0614	0.0000	3	118	5.8	35.9432306	-97.2801803	11.52	153	0	100	G	153	153	77	11704.5	2.2	#NUM!	2.2	1.9	4.1	1.1	3.5	30.5	47.3	36.0	56.7	11.5	6.4	15.5	24.0	34.5
Mimosa	406	505058	11/18/2015	11:55	0.7800	0.2200	0.0000	12	118	2.4	35.9432094	-97.2802097	3.54	85	129	100	G	214	-44	107	968	1.9	2.1	1.6	2.0	3.0	0.5	32.4	50.1	41.0	53.2	87.6	3.5	9.2	9.0	15.1	27.6
Mimosa	406	505058	11/18/2015	12:01	0.5866	0.4134	0.0000	21	118	2.1	35.9435	-97.2802425	32.45	152	26	95.3	G	178	126	89	7938	2.2	1.4	2.1	1.9	3.9	1.5	20.7	19.2	30.9	55.1	67.1	32.4	30.5	30.4	36.0	47.5
Mimosa	406	505058	11/18/2015	12:05	0.5886	0.4114	0.0000	21	118	4.9	35.9436522	-97.2801092	20.75	233	72	87.3	GM	305	161	153	12960.5	2.4	1.9	2.2	2.2	4.1	1.3	34.4	43.3	42.2	46.3	67.7	20.7	50.1	47.3	53.2	56.7
Mimosa	406	505058	11/18/2015	12:10	0.7206	0.2794	0.0000	13	118	2.7	35.9435203	-97.2804544	34.36	227	62	92.7	GM	289	165	145	13612.5	2.4	1.8	2.2	2.2	4.1	1.5	12.0	13.7	37.1	33.3	57.0	34.4	19.2	41.0	55.1	87.6
Mimosa	406	505058	11/18/2015	12:16	0.8154	0.1846	0.0000	9	118	2	35.9435625	-97.2805767	11.97	215	74	84.7	GM	289	141	145	9940.5	2.3	1.9	2.1	2.2	4.0	1.1	21.4	44.5	42.7	45.0	50.5	12.0	43.3	30.9	46.3	67.1
Mimosa	406	505058	11/18/2015	12:20	0.8020	0.1980	0.0000	10	118	4.2	35.9433972	-97.2804558	21.36	177	28	96	G	205	149	103	11100.5	2.2	1.4	2.2	2.0	4.0	1.3	23.7	23.0	24.4	29.2	41.3	21.4	13.7	42.2	33.3	67.7
Mimosa	406	505058	11/18/2015	12:25	0.9334	0.0666	0.0000	4	118	4	35.9431897	-97.2803969	23.67	177	16	98	G	193	161	97	12960.5	2.2	1.2	2.2	2.0	4.1	1.4	5.5	17.6	21.3	17.6	21.9	23.7	44.5	37.1	45.0	57.0
Mimosa	406	505058	11/18/2015	12:30	0.8950	0.1050	0.0000	5	118	4.4	35.9431908	-97.2804578	5.48	64	0	100	G	64	64	32	2048	1.8	#NUM!	1.8	1.5	3.3	0.7	12.2	16.0	45.3	16.5	51.8	5.5	23.0	42.7	29.2	50.5
Mimosa	406	505058	11/18/2015	12:35	0.9466	0.0534	0.0000	3	118	4.8	35.9432072	-97.2805914	12.16	159	12	98.7	G	171	147	86	10804.5	2.2	1.1	2.2	1.9	4.0	1.1	4.3	38.8	63.6	39.6	97.9	12.2	17.6	24.4	17.6	41.3
Mimosa	406	505058	11/18/2015	12:41	0.7372	0.2628	0.0000	13	118	2.2	35.9432319	-97.2806281	4.30	171	4	99.3	G	175	167	88	13944.5	2.2	0.6	2.2	1.9	4.1	0.6	35.3	64.4	34.2	93.6	127.9	4.3	16.0	21.3	16.5	21.9
Mimosa	406	505058	11/18/2015	12:45	0.5060	0.4940	0.0000	26	118	2.1	35.9435422	-97.2807128	35.34	187	24	97.3	G	211	163	106	13284.5	2.3	1.4	2.2	2.0	4.1	1.5	58.3	46.5	49.5	92.5	101.1	35.3	38.8	45.3	39.6	51.8
Mimosa	406	505058	11/18/2015	12:50	0.7418	0.2582	0.0000	13	118	4.5	35.9435917	-97.2800681	58.30	18	33	90.7	GM	51	-15	26	112.5	1.3	1.5	1.2	1.4	2.1	1.8	34.2	42.5	47.0	42.8	47.5	58.3	64.4	63.6	93.6	97.9
Mimosa	406	505058	11/18/2015	12:55	0.9122	0.0878	0.0000	4	118	2.9	35.94333	-97.2802683	34.23	216	9	99.3	G	225	207	113	21424.5	2.3	1.0	2.3	2.1	4.3	1.5	8.5	12.8	14.3	13.3	17.6	34.2	46.5	34.2	92.5	127.9
Mimosa	406	505058	11/18/2015	13:00	0.9696	0.0304	0.0000	1	118	1.4	35.9432558	-97.2802922	8.53	182	2	100	G	184	180	92	16200	2.3	0.3	2.3	2.0	4.2	0.9	4.7	5.9	11.5	9.1	21.2	8.5	42.5	49.5	42.8	101.1
Mimosa	406	505058	11/18/2015	13:05	0.9392	0.0608	0.0000	3	118	2.8	35.9432258	-97.2803297	4.74	142	0	100	G	142	142	71	10082	2.2	#NUM!	2.2	1.9	4.0	0.7	4.4	8.0	9.8	16.5	18.7	4.7	12.8	47.0	13.3	47.5
Mimosa	406	505058	11/18/2015	13:10	0.9042	0.0958	0.0000	4	118	1.4	35.9432028	-97.2802903	4.37	132	2	100	G	134	130	67	8450	2.1	0.3	2.1	1.8	3.9	0.6	12.1	14.0	35.2	14.4	50.7	4.4	5.9	14.3	9.1	17.6
Mimosa	406	505058	11/18/2015	13:15	0.9052	0.0948	0.0000	4	118	1.9	35.9432381	-97.2804178	12.13	177	4	99.3	G	181	173	91	14964.5	2.2	0.6	2.2	2.0	4.2	1.1	2.2	37.0	64.8	38.6	86.3	12.1	8.0	11.5	16.5	21.2
Mimosa	406	505058	11/18/2015	13:20	0.8992	0.1008	0.0000	5	118	1.7	35.9432542	-97.2804325	2.23	144	2	99.3	G	146	142	73	10082	2.2	0.3	2.2	1.9	4.0	0.3	36.4	62.9	51.6	84.1	109.2	2.2	14.0	9.8	14.4	18.7
Mimosa	1	505067	11/18/2015	10:40	1.9540	1.0000	0.0000	35	152	3.7	35.9435047	-97.2801725	70.72	37	103	58	W	140	-66	70	2178	1.6	2.0	1.8	1.8	3.3	1.8	47.7	25.0	29.5	72.8	78.3	36.4	37.0	35.2	38.6	50.7
Mimosa	1	505067	11/18/2015	10:45	0.6360	0.9266	0.0734	30	152	3.7	35.9438125	-97.2805419	47.72	40	125	66	GM	165	-85	83	3612.5	1.6	2.1	1.9	1.9	3.6	1.7	25.1	24.1	15.3	30.6	66.2	47.7	62.9	64.8	84.1	86.3
Mimosa	1	505067	11/18/2015	10:50	0.3660	0.9632	0.0368	27	152	4.2	35.9437053	-97.2802969	25.07	30	50	83.3	GM	80	-20	40	200	1.5	1.7	1.3	1.6	2.3	1.4	5.5	34.5	51.1	41.1	94.6	25.1	25.0	51.6	72.8	109.2
Mimosa	1	505067	11/18/2015	10:55	0.1760	0.9866	0.0134	11	152	4	35.9437539	-97.2802844	5.52	22	26	93.3	GM	48	-4	24	8	1.3	1.4	0.6	1.4	0.9	0.7	35.6	56.6	50.7	89.1	98.0	5.5	24.1	29.5	30.6	78.3
Mimosa	1	505067	11/18/2015	11:00	0.2740	0.8932	0.1068	14	152	4.2	35.9437314	-97.2806792	35.63	26	84	88.7	GM	110	-58	55	1682	1.4	1.9	1.8	1.7	3.2	1.6	53.4	53.2	23.8	62.4	96.6	35.6	34.5	15.3	41.1	66.2
Mimosa	1	505067	11/18/2015	11:05	0.2480	0.9834	0.0166	20	152	3.3	35.9432747	-97.280495	53.42	38	125	74	GM	163	-87	82	3784.5	1.6	2.1	1.9	1.9	3.6	1.7	9.0	37.7	44.5	43.1	122.3	53.4	56.6	51.1	89.1	94.6
Mimosa	1	505067	11/18/2015	11:10	0.0520	0.9334	0.0666	4	152	3.1	35.9433083	-97.2804042	8.99	2	10	98.7	G	12	-8	6	32	0.3	1.0	0.9	0.8	1.5	1.0	34.2	52.5	86.4	113.3	161.1	9.0	53.2	50.7	62.4	98.0
Mimosa	1	505067	11/18/2015	11:15	0.3080	0.9398	0.0602	17	152	4.2	35.9436122	-97.2804592	34.15	6	78	86	G	84	-72	42	2592	0.8	1.9	1.9	1.6	3.4	1.5	79.1	99.2	127.6	126.9	155.9	34.2	37.7	23.8	43.1	96.6
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	8:35	0.0000	1.0000	0.0000	0	1536	4.9	35.9429517	-97.2807864	15.60	2	0	0	RS	2	2	1	2	0.3	#NUM!	0.3	0.0	0.3	1.2	47.8	72.6	99.3	76.7	123.1	79.1	52.5	44.5	113.3	122.3
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	8:40	0.1160	1.0000	0.0000	7	1536	1.7	35.9430408	-97.2813058	47.80	16	3	5.3	RS	19	13	10	84.5	1.2	0.5	1.1	1.0	1.9	1.7	29.0	70.1	31.4	75.3	120.1	47.8	99.2	86.4	126.9	161.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	8:45	0.4240	0.9634	0.0366	12	1536	2.3	35.9429219	-97.2815919	28.95	20	19	22	RL	39	1	20	0.5	1.3	1.3	0.0	1.3	-0.3	1.5	46.3	2.5	6.0	91.2	98.5	29.0	72.6	127.6	76.7	155.9
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	8:50	0.5600	0.9866	0.0134	18	1536	1.5	35.9425269	-97.2817561	46.34	70	67	54	GM	137	3	69	4.5	1.8	1.8	0.5	1.8	0.7	1.7	44.8	43.6	10.1	52.2	85.6	46.3	70.1	99.3	75.3	123.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	8:55	0.3540	0.9966	0.0034	19	1536	2.3	35.9429144	-97.2816183	44.84	54	28	68	GM	82	26	41	338	1.7	1.4	1.4	1.6	2.5	1.7	7.3	34.9	56.3	40.8	64.3	44.8	2.5	31.4	91.2	120.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:00	0.1080	1.0000	0.0000	7	1536	4.2	35.9428806	-97.2815483	7.34	94	35	84.7	GM	129	59	65	1740.5	2.0	1.5	1.8	1.8	3.2	0.9	33.5	56.2	64.6	57.0	84.2	7.3	43.6	6.0	52.2	98.5
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:05	0.1860	0.9966	0.0034	12	1536	2.4	35.9426092	-97.2817089	33.46	29	7	83.3	G	36	22	18	242	1.5	0.8	1.3	1.3	2.4	1.5	23.5	34.0	10.4	50.7	84.6	33.5	34.9	10.1	40.8	85.6
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:10	0.2460	0.9100	0.0900	15	1536	2.9	35.9424592	-97.2818931	23.52	46	33	75.3	GM	79	13	40	84.5	1.7	1.5	1.1	1.6	1.9	1.4	27.2	31.5	36.7	61.0	79.7	23.5	56.2	56.3	57.0	64.3
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:15	0.1680	0.9966	0.0034	9	1536	3	35.9423067	-97.2816567	27.21	34	37	88.7	G	71	-3	36	4.5	1.5	1.6	0.5	1.6	0.7	1.4	33.8	49.5	75.3	52.5	78.7	27.2	34.0	64.6	50.7	84.2
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:21	0.2580	0.8932	0.1068	10	1536	3	35.9426067	-97.2815939	33.83	19	9	78	G	28	10	14	50	1.3	1.0	1.0	1.1	1.7	1.5	18.7	44.5	48.2	44.9	52.1	33.8	31.5	10.4	61.0	84.6
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:25	0.1480	0.9866	0.0134	6	1536	2.9	35.9427503	-97.2817017	18.69	28	10	95.3	G	38	18	19	162	1.4	1.0	1.3	1.3	2.2	1.3	26.2	29.5	28.8	33.4	37.0	18.7	49.5	36.7	52.5	79.7
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:31	0.3520	0.9864	0.0136	16	1536	2.9	35.9429761	-97.2817853	26.21	22	17	68	G	39	5	20	12.5	1.3	1.2	0.7	1.3	1.1	1.4	7.2	9.9	11.0	10.8	31.6	26.2	44.5	75.3	44.9	78.7
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:36	0.0300	0.8400	0.1600	2	1536	2.1	35.9429806	-97.2818653	7.22	30	20	92.7	G	50	10	25	50	1.5	1.3	1.0	1.4	1.7	0.9	3.6	18.2	35.7	24.4	43.1	7.2	29.5	48.2	33.4	52.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:40	0.1740	0.8766	0.1234	8	1536	2.3	35.9429575	-97.2818933	3.60	38	36	90	G	74	2	37	2	1.6	1.6	0.3	1.6	0.3	0.6	20.8	38.7	42.0	39.5	49.9	3.6	9.9	28.8	10.8	37.0
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:45	0.1780	0.9034	0.0966	9	1536	2.2	35.94297	-97.2816633	20.75	29	40	88.7	G	69	-11	35	60.5	1.5	1.6	1.0	1.5	1.8	1.3	18.8	21.3	41.0	29.1	65.3	20.8	18.2	11.0	24.4	31.6
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:50	0.1480	0.9266	0.0734	5	1536	2.4	35.9430456	-97.2814769	18.77	34	32	90.7	G	66	2	33	2	1.5	1.5	0.3	1.5	0.3	1.3	10.4	45.3	46.1	46.5	47.9	18.8	38.7	35.7	39.5	43.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	9:55	0.0060	0.9866	0.0134	1	1536	3.4	35.9429617	-97.2814269	10.36	55	8	95.3	G	63	47	32	1104.5	1.7	0.9	1.7	1.5	3.0	1.0	36.1	37.1	63.0	37.6	63.9	10.4	21.3	42.0	29.1	49.9
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:01	0.2220	0.9066	0.0934	9	1536	4.3	35.9426383	-97.2814656	36.13	40	12	82	G	52	28	26	392	1.6	1.1	1.4	1.4	2.6	1.6	1.4	27.1	31.8	27.8	33.0	36.1	45.3	41.0	46.5	65.3
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:05	0.0220	0.9932	0.0068	2	1536	4.2	35.9426306	-97.2814783	1.43	66	0	100	G	66	66	33	2178	1.8	#NUM!	1.8	1.5	3.3	0.2	26.4	30.9	6.2	31.6	58.9	1.4	37.1	46.1	37.6	47.9
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:10	0.1020	0.9666	0.0334	8	1536	2.2	35.9423953	-97.2814436	26.35	50	12	94	G	62	38	31	722	1.7	1.1	1.6	1.5	2.9	1.4	5.2	22.4	45.1	32.6	55.3	26.4	27.1	63.0	27.8	63.9
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:16	0.0080	1.0000	0.0000	1	1536	2.7	35.9423525	-97.2814669	5.20	56	2	100	G	58	54	29	1458	1.7	0.3	1.7	1.5	3.2	0.7	27.4	50.1	78.4	50.1	79.4	5.2	30.9	31.8	31.6	33.0
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:20	0.3900	0.9332	0.0668	7	1536	3.8	35.9425964	-97.2814242	27.39	34	2	100	G	36	32	18	512	1.5	0.3	1.5	1.3	2.7	1.4	22.7	51.5	48.9	52.0	59.1	27.4	22.4	6.2	32.6	58.9
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:25	0.0400	0.9632	0.0368	3	1536	3.4	35.9428	-97.2814058	22.70	28	8	95.3	G	36	20	18	200	1.4	0.9	1.3	1.3	2.3	1.4	29.3	27.9	30.2	36.4	39.3	22.7	50.1	45.1	50.1	55.3
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:30	0.0880	0.9500	0.0500	7	1536	3.6	35.9430575	-97.2814772	29.35	32	11	92.7	G	43	21	22	220.5	1.5	1.0	1.3	1.3	2.3	1.5	7.0	5.3	9.6	10.0	22.5	29.3	51.5	78.4	52.0	79.4
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:35	0.0180	0.8866	0.1134	2	1536	3.6	35.943025	-97.2815442	7.03	36	6	96	G	42	30	21	450	1.6	0.8	1.5	1.3	2.7	0.8	3.0	11.8	42.3	15.5	53.6	7.0	27.9	48.9	36.4	59.1
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:40	0.0180	0.8500	0.1500	2	1536	3.8	35.9430506	-97.281535	2.96	50	4	98.7	G	54	46	27	1058	1.7	0.6	1.7	1.4	3.0	0.5	12.5	45.0	51.6	50.7	57.2	3.0	5.3	30.2	10.0	39.3
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:45	0.0500	0.9832	0.0168	4	1536	3.6	35.9429825	-97.2814244	12.51	16	4	94.7	G	20	12	10	72	1.2	0.6	1.1	1.0	1.9	1.1	38.1	44.6	58.8	44.7	60.4	12.5	11.8	9.6	15.5	22.5
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:51	0.1620	0.8100	0.1900	8	1536	3.6	35.9426461	-97.2815075	38.15	50	8	84	G	58	42	29	882	1.7	0.9	1.6	1.5	2.9	1.6	6.6	22.0	65.1	22.3	100.1	38.1	45.0	42.3	50.7	53.6
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	10:55	0.0240	0.9700	0.0300	3	1536	3.5	35.9425869	-97.2815061	6.58	64	3	98	G	67	61	34	1860.5	1.8	0.5	1.8	1.5	3.3	0.8	15.7	69.6	50.4	93.5	129.2	6.6	44.6	51.6	44.7	57.2
Mimosa	1 (8.20 to 12.20)	505080	11/19/2015	11:00	0.0680	0.9568	0.0432	4	1536	3.8	35.9424542	-97.2814464	15.70	31	7	96	G	38	24	19	288	1.5	0.8	1.4	1.3	2.5	1.2	77.8	64.0	42.4	113.5	153.0	15.7	22.0	58.8	22.3	60.4
Mimosa	383	505075	11/19/2015	8:35	0.0000	0.0000	1.0000	0	1526	2.4	35.9430389	-97.2809714	13.26	56	4	2	RS	60	52	30	1352	1.7	0.6	1.7	1.5	3.1	1.1	35.7	70.4	92.1	75.1	99.3	77.8	69.6	65.1	93.5	100.1
Mimosa	383	505075	11/19/2015	8:40	0.6546	0.1128	0.2324	3	1526	1.7	35.9430258	-97.2813675	35.69	142	13	6.7	RS	155	129	78	8320.5	2.2	1.1	2.1	1.9	3.9	1.6	39.5	63.3	15.5	63.6	112.8	35.7	64.0	50.4	113.5	129.2
Mimosa	383	505075	11/19/2015	8:45	0.4680	0.5320	0.0000	27	1526	1.7	35.9427822	-97.2816861	39.45	64	10	14.7	RL	74	54	37	1458	1.8	1.0	1.7	1.6	3.2	1.6	24.1	25.1	25.3	73.4	77.7	39.5	70.4	42.4	75.1	153.0
Mimosa	383	505075	11/19/2015	8:51	0.4996	0.5004	0.0000	25	1526	2	35.9426064	-97.2818433	24.13	23	109	72	GM	132	-86	66	3698	1.4	2.0	1.9	1.8	3.6	1.4	49.2	49.3	21.0	53.6	86.6	24.1	63.3	92.1	63.6	99.3
Mimosa	383	505075	11/19/2015	8:56	0.5786	0.4214	0.0000	22	1526	2.5	35.9429653	-97.2815231	49.23	101	80	70	GM	181	21	91	220.5	2.0	1.9	1.3	2.0	2.3	1.7	4.3	31.7	55.9	37.4	65.5	49.2	25.1	15.5	73.4	112.8
Mimosa	383	505075	11/19/2015	9:00	0.8600	0.1400	0.0000	6	1526	2.5	35.9429869	-97.2815631	4.33	237	59	83.3	GM	296	178	148	15842	2.4	1.8	2.3	2.2	4.2	0.6	33.0	55.7	68.9	61.2	95.5	4.3	49.3	25.3	53.6	77.7
Mimosa	383	505075	11/19/2015	9:05	0.6214	0.3786	0.0000	19	1526	4.1	35.9426961	-97.2816381	33.03	227	69	84.7	GM	296	158	148	12482	2.4	1.8	2.2	2.2	4.1	1.5	28.2	36.3	17.0	62.5	84.1	33.0	31.7	21.0	37.4	86.6
Mimosa	383	505075	11/19/2015	9:10	0.6110	0.3890	0.0000	19	1526	2.6	35.9425733	-97.2819119	28.18	117	27	93.3	G	144	90	72	4050	2.1	1.4	2.0	1.9	3.6	1.4	34.3	18.7	27.3	55.9	78.7	28.2	55.7	55.9	61.2	65.5
